year,state,congressional_district,party,candidatevotes,totalvotes
2015,Washington,7,DEMOCRAT,203954,251875
2015,Washington,8,REPUBLICAN,125741,198744
2015,Washington,9,DEMOCRAT,118132,166794
2015,Washington,10,DEMOCRAT,99279,181492
2015,West Virginia,1,REPUBLICAN,92491,144737
2015,West Virginia,2,REPUBLICAN,72619,154250
2015,West Virginia,3,REPUBLICAN,77713,140401
2015,Wisconsin,1,REPUBLICAN,182316,288170
2015,Wisconsin,2,DEMOCRAT,224920,328847
2015,Wisconsin,3,DEMOCRAT,155368,275161
2015,Wisconsin,4,DEMOCRAT,179045,254892
2015,Wisconsin,5,REPUBLICAN,231160,332826
2015,Wisconsin,6,REPUBLICAN,169767,299033
2015,Wisconsin,7,REPUBLICAN,169891,286603
2015,Wisconsin,8,REPUBLICAN,188553,290048
2015,Wyoming,1,REPUBLICAN,113038,171153
2017,Alabama,1,REPUBLICAN,208083,215893
2017,Alabama,2,REPUBLICAN,134886,276584
2017,Alabama,3,REPUBLICAN,192164,287104
2017,Alabama,4,REPUBLICAN,235925,239444
2017,Alabama,5,REPUBLICAN,205647,308326
2017,Alabama,6,REPUBLICAN,245313,329306
2017,Alabama,7,DEMOCRAT,229330,233028
2017,Alaska,1,REPUBLICAN,155088,308198
2017,Arizona,1,DEMOCRAT,142219,280710
2017,Arizona,2,REPUBLICAN,179806,315679
2017,Arizona,3,DEMOCRAT,148973,151035
2017,Arizona,4,REPUBLICAN,203487,284783
2017,Arizona,5,REPUBLICAN,205184,320124
2017,Arizona,6,REPUBLICAN,201578,324444
2017,Arizona,7,DEMOCRAT,119465,158811
2017,Arizona,8,REPUBLICAN,204942,298971
2017,Arizona,9,DEMOCRAT,169055,277507
2017,Arkansas,1,REPUBLICAN,183866,241047
2017,Arkansas,2,REPUBLICAN,176472,302464
2017,Arkansas,3,REPUBLICAN,217192,280907
2017,Arkansas,4,REPUBLICAN,182885,244159
2017,California,1,REPUBLICAN,185448,314036
2017,California,2,DEMOCRAT,254194,330766
2017,California,3,DEMOCRAT,152513,256966
2017,California,4,REPUBLICAN,220133,350978
2017,California,5,DEMOCRAT,224526,292091
2017,California,6,DEMOCRAT,177565,235413
2017,California,7,DEMOCRAT,152133,297301
2017,California,8,REPUBLICAN,136972,220007
2017,California,9,DEMOCRAT,133163,232155
2017,California,10,REPUBLICAN,124671,241141
2017,California,11,DEMOCRAT,214868,298209
2017,California,12,DEMOCRAT,274035,338845
2017,California,13,DEMOCRAT,293117,322871
2017,California,14,DEMOCRAT,231630,286447
2017,California,15,DEMOCRAT,198578,269197
2017,California,16,DEMOCRAT,97473,167956
2017,California,17,DEMOCRAT,142268,233192
2017,California,18,DEMOCRAT,230460,323930
2017,California,19,DEMOCRAT,181802,245863
2017,California,20,DEMOCRAT,180980,255791
2017,California,21,REPUBLICAN,75126,132408
2017,California,22,REPUBLICAN,158755,234966
2017,California,23,REPUBLICAN,167116,241584
2017,California,24,DEMOCRAT,166034,310814
2017,California,25,REPUBLICAN,138755,261161
2017,California,26,DEMOCRAT,169248,280307
2017,California,27,DEMOCRAT,168977,250632
2017,California,28,DEMOCRAT,210883,270409
2017,California,29,DEMOCRAT,128407,171824
2017,California,30,DEMOCRAT,205279,282604
2017,California,31,DEMOCRAT,121070,215936
2017,California,32,DEMOCRAT,114926,186646
2017,California,33,DEMOCRAT,219397,330219
2017,California,34,DEMOCRAT,122842,159156
2017,California,35,DEMOCRAT,124044,171353
2017,California,36,DEMOCRAT,144348,232617
2017,California,37,DEMOCRAT,192490,237272
2017,California,38,DEMOCRAT,163590,232114
2017,California,39,REPUBLICAN,150777,263456
2017,California,40,DEMOCRAT,106554,149297
2017,California,41,DEMOCRAT,128164,197323
2017,California,42,REPUBLICAN,149547,254236
2017,California,43,DEMOCRAT,167017,219516
2017,California,44,DEMOCRAT,93124,178413
2017,California,45,REPUBLICAN,182618,311849
2017,California,46,DEMOCRAT,115248,164593
2017,California,47,DEMOCRAT,154759,242868
2017,California,48,REPUBLICAN,178701,306416
2017,California,49,REPUBLICAN,155888,310155
2017,California,50,REPUBLICAN,179937,283583
2017,California,51,DEMOCRAT,145162,199524
2017,California,52,DEMOCRAT,181253,320656
2017,California,53,DEMOCRAT,198988,296956
2017,Colorado,1,DEMOCRAT,257254,379036
2017,Colorado,2,DEMOCRAT,260175,457312
2017,Colorado,3,REPUBLICAN,204220,374037
2017,Colorado,4,REPUBLICAN,248230,390633
2017,Colorado,5,REPUBLICAN,225445,361993
2017,Colorado,6,REPUBLICAN,191626,376417
2017,Colorado,7,DEMOCRAT,199758,362010
2017,Connecticut,1,DEMOCRAT,187021,312925
2017,Connecticut,2,DEMOCRAT,186210,330257
2017,Connecticut,3,DEMOCRAT,192274,309379
2017,Connecticut,4,DEMOCRAT,187811,313540
2017,Connecticut,5,DEMOCRAT,163499,309082
2017,Delaware,1,DEMOCRAT,233554,420617
2017,Florida,1,REPUBLICAN,255107,369186
2017,Florida,2,REPUBLICAN,231163,343362
2017,Florida,3,REPUBLICAN,193843,342700
2017,Florida,4,REPUBLICAN,287509,409662
2017,Florida,5,DEMOCRAT,194549,302874
2017,Florida,6,REPUBLICAN,213519,364570
2017,Florida,7,DEMOCRAT,182039,353655
2017,Florida,8,REPUBLICAN,246483,390561
2017,Florida,9,DEMOCRAT,195311,339761
2017,Florida,10,DEMOCRAT,198491,305989
2017,Florida,11,REPUBLICAN,258016,394719
2017,Florida,12,REPUBLICAN,253559,369669
2017,Florida,13,DEMOCRAT,184693,355842
2017,Florida,14,DEMOCRAT,195789,316877
2017,Florida,15,REPUBLICAN,182999,318474
2017,Florida,16,REPUBLICAN,230654,385916
2017,Florida,17,REPUBLICAN,209348,338675
2017,Florida,18,REPUBLICAN,201488,375918
2017,Florida,19,REPUBLICAN,239225,363166
2017,Florida,20,DEMOCRAT,222914,277560
2017,Florida,21,DEMOCRAT,210606,335861
2017,Florida,22,DEMOCRAT,199113,337850
2017,Florida,23,DEMOCRAT,183225,323120
2017,Florida,24,DEMOCRAT,0,0
2017,Florida,25,REPUBLICAN,157921,253240
2017,Florida,26,REPUBLICAN,148547,280542
2017,Florida,27,REPUBLICAN,157917,287677
2017,Georgia,1,REPUBLICAN,210243,211112
2017,Georgia,2,DEMOCRAT,148543,242599
2017,Georgia,3,REPUBLICAN,207218,303187
2017,Georgia,4,DEMOCRAT,220146,290739
2017,Georgia,5,DEMOCRAT,253781,300549
2017,Georgia,6,REPUBLICAN,201088,326005
2017,Georgia,7,REPUBLICAN,174081,288301
2017,Georgia,8,REPUBLICAN,173983,257208
2017,Georgia,9,REPUBLICAN,256535,256535
2017,Georgia,10,REPUBLICAN,243725,244821
2017,Georgia,11,REPUBLICAN,217935,323318
2017,Georgia,12,REPUBLICAN,159492,258912
2017,Georgia,13,DEMOCRAT,252833,252833
2017,Georgia,14,REPUBLICAN,216743,216743
2017,Hawaii,1,DEMOCRAT,145417,213531
2017,Hawaii,2,DEMOCRAT,170848,224133
2017,Idaho,1,REPUBLICAN,242252,355357
2017,Idaho,2,REPUBLICAN,205292,326237
2017,Illinois,1,DEMOCRAT,234037,315862
2017,Illinois,2,DEMOCRAT,235051,294522
2017,Illinois,3,DEMOCRAT,225320,225411
2017,Illinois,4,DEMOCRAT,171297,171297
2017,Illinois,5,DEMOCRAT,212842,313724
2017,Illinois,6,REPUBLICAN,208555,352146
2017,Illinois,7,DEMOCRAT,250584,297466
2017,Illinois,8,DEMOCRAT,144954,248571
2017,Illinois,9,DEMOCRAT,217306,326948
2017,Illinois,10,DEMOCRAT,150435,285996
2017,Illinois,11,DEMOCRAT,166578,275573
2017,Illinois,12,REPUBLICAN,169976,313002
2017,Illinois,13,REPUBLICAN,187583,314394
2017,Illinois,14,REPUBLICAN,200508,338097
2017,Illinois,15,REPUBLICAN,274554,274554
2017,Illinois,16,REPUBLICAN,259722,259853
2017,Illinois,17,DEMOCRAT,173125,287068
2017,Illinois,18,REPUBLICAN,250506,347283
2017,Indiana,1,DEMOCRAT,207515,254583
2017,Indiana,2,REPUBLICAN,164355,277357
2017,Indiana,3,REPUBLICAN,201396,287247
2017,Indiana,4,REPUBLICAN,193412,299434
2017,Indiana,5,REPUBLICAN,221957,361135
2017,Indiana,6,REPUBLICAN,204920,296385
2017,Indiana,7,DEMOCRAT,158739,264670
2017,Indiana,8,REPUBLICAN,187702,294713
2017,Indiana,9,REPUBLICAN,174791,322843
2017,Iowa,1,REPUBLICAN,206903,384977
2017,Iowa,2,DEMOCRAT,198571,370032
2017,Iowa,3,REPUBLICAN,208598,390287
2017,Iowa,4,REPUBLICAN,226719,370259
2017,Kansas,1,REPUBLICAN,169992,257971
2017,Kansas,2,REPUBLICAN,181228,297401
2017,Kansas,3,REPUBLICAN,176022,343113
2017,Kansas,4,REPUBLICAN,166998,275251
2017,Kentucky,1,REPUBLICAN,216959,299001
2017,Kentucky,2,REPUBLICAN,251825,251825
2017,Kentucky,3,DEMOCRAT,212401,334494
2017,Kentucky,4,REPUBLICAN,233922,327987
2017,Kentucky,5,REPUBLICAN,221242,221242
2017,Kentucky,6,REPUBLICAN,202099,330827
2017,Louisiana,1,REPUBLICAN,243645,326788
2017,Louisiana,2,DEMOCRAT,198289,284269
2017,Louisiana,3,REPUBLICAN,77671,282443
2017,Louisiana,4,REPUBLICAN,87370,268761
2017,Louisiana,5,REPUBLICAN,208545,255662
2017,Louisiana,6,REPUBLICAN,207483,331098
2017,Maine,1,DEMOCRAT,227546,406942
2017,Maine,2,REPUBLICAN,192878,364886
2017,Maryland,1,REPUBLICAN,242574,362097
2017,Maryland,2,DEMOCRAT,192183,309480
2017,Maryland,3,DEMOCRAT,214640,339675
2017,Maryland,4,DEMOCRAT,237501,320650
2017,Maryland,5,DEMOCRAT,242989,360634
2017,Maryland,6,DEMOCRAT,185770,331973
2017,Maryland,7,DEMOCRAT,238838,318912
2017,Maryland,8,DEMOCRAT,220657,364324
2017,Massachusetts,1,DEMOCRAT,235803,349676
2017,Massachusetts,2,DEMOCRAT,275487,363197
2017,Massachusetts,3,DEMOCRAT,236713,360124
2017,Massachusetts,4,DEMOCRAT,265823,395304
2017,Massachusetts,5,DEMOCRAT,285606,385455
2017,Massachusetts,6,DEMOCRAT,308923,415749
2017,Massachusetts,7,DEMOCRAT,253354,309645
2017,Massachusetts,8,DEMOCRAT,271019,396009
2017,Massachusetts,9,DEMOCRAT,211790,403642
2017,Michigan,1,REPUBLICAN,197777,360271
2017,Michigan,2,REPUBLICAN,212508,339328
2017,Michigan,3,REPUBLICAN,203545,342365
2017,Michigan,4,REPUBLICAN,194572,315751
2017,Michigan,5,DEMOCRAT,195279,319291
2017,Michigan,6,REPUBLICAN,193259,329565
2017,Michigan,7,REPUBLICAN,184321,334807
2017,Michigan,8,REPUBLICAN,205629,366968
2017,Michigan,9,DEMOCRAT,199661,344775
2017,Michigan,10,REPUBLICAN,215132,340983
2017,Michigan,11,REPUBLICAN,200872,379488
2017,Michigan,12,DEMOCRAT,211378,328542
2017,Michigan,13,DEMOCRAT,198771,257797
2017,Michigan,14,DEMOCRAT,244135,310974
2017,Minnesota,1,DEMOCRAT,169071,335873
2017,Minnesota,2,REPUBLICAN,173970,370515
2017,Minnesota,3,REPUBLICAN,223075,393457
2017,Minnesota,4,DEMOCRAT,203299,351945
2017,Minnesota,5,DEMOCRAT,249957,361875
2017,Minnesota,6,REPUBLICAN,235385,358930
2017,Minnesota,7,DEMOCRAT,173572,330823
2017,Minnesota,8,DEMOCRAT,179097,356971
2017,Mississippi,1,REPUBLICAN,206455,300423
2017,Mississippi,2,DEMOCRAT,192343,286626
2017,Mississippi,3,REPUBLICAN,209490,316445
2017,Mississippi,4,REPUBLICAN,181323,278779
2017,Missouri,1,DEMOCRAT,236993,314024
2017,Missouri,2,REPUBLICAN,241954,413296
2017,Missouri,3,REPUBLICAN,249865,368333
2017,Missouri,4,REPUBLICAN,225348,332234
2017,Missouri,5,DEMOCRAT,190766,324270
2017,Missouri,6,REPUBLICAN,238388,350444
2017,Missouri,7,REPUBLICAN,228692,338607
2017,Missouri,8,REPUBLICAN,229792,308871
2017,Montana,1,REPUBLICAN,285358,507831
2017,Nebraska,1,REPUBLICAN,189771,273238
2017,Nebraska,2,REPUBLICAN,141066,288308
2017,Nebraska,3,REPUBLICAN,226720,226720
2017,Nevada,1,DEMOCRAT,116537,188352
2017,Nevada,2,REPUBLICAN,182676,313336
2017,Nevada,3,DEMOCRAT,146869,310963
2017,Nevada,4,DEMOCRAT,128985,265846
2017,New Hampshire,1,DEMOCRAT,162080,365984
2017,New Hampshire,2,DEMOCRAT,174371,350509
2017,New Jersey,1,DEMOCRAT,183231,305473
2017,New Jersey,2,REPUBLICAN,176338,297795
2017,New Jersey,3,REPUBLICAN,194596,328060
2017,New Jersey,4,REPUBLICAN,211992,332684
2017,New Jersey,5,DEMOCRAT,172587,337701
2017,New Jersey,6,DEMOCRAT,167895,263435
2017,New Jersey,7,REPUBLICAN,185850,343635
2017,New Jersey,8,DEMOCRAT,134733,174889
2017,New Jersey,9,DEMOCRAT,162642,233242
2017,New Jersey,10,DEMOCRAT,190856,222771
2017,New Jersey,11,REPUBLICAN,194299,334992
2017,New Jersey,12,DEMOCRAT,181430,288634
2017,New Mexico,1,DEMOCRAT,181088,277967
2017,New Mexico,2,REPUBLICAN,143515,228817
2017,New Mexico,3,DEMOCRAT,170612,273342
2017,New York,1,REPUBLICAN,158409,341554
2017,New York,2,REPUBLICAN,157571,317552
2017,New York,3,DEMOCRAT,171775,350966
2017,New York,4,DEMOCRAT,181861,343179
2017,New York,5,DEMOCRAT,197852,249236
2017,New York,6,DEMOCRAT,131463,210378
2017,New York,7,DEMOCRAT,165819,206983
2017,New York,8,DEMOCRAT,203235,257602
2017,New York,9,DEMOCRAT,198886,256853
2017,New York,10,DEMOCRAT,180117,266516
2017,New York,11,REPUBLICAN,122606,251718
2017,New York,12,DEMOCRAT,230153,312289
2017,New York,13,DEMOCRAT,207194,255239
2017,New York,14,DEMOCRAT,138367,197301
2017,New York,15,DEMOCRAT,165688,193703
2017,New York,16,DEMOCRAT,198811,287556
2017,New York,17,DEMOCRAT,193819,325571
2017,New York,18,DEMOCRAT,140951,319123
2017,New York,19,REPUBLICAN,135905,326588
2017,New York,20,DEMOCRAT,188428,332499
2017,New York,21,REPUBLICAN,152597,288611
2017,New York,22,REPUBLICAN,113287,296086
2017,New York,23,REPUBLICAN,136964,296198
2017,New York,24,REPUBLICAN,150330,315429
2017,New York,25,DEMOCRAT,168660,336386
2017,New York,26,DEMOCRAT,195322,310819
2017,New York,27,REPUBLICAN,175509,354426
2017,North Carolina,1,DEMOCRAT,240661,350699
2017,North Carolina,2,REPUBLICAN,221485,390567
2017,North Carolina,3,REPUBLICAN,217531,323701
2017,North Carolina,4,DEMOCRAT,279380,409541
2017,North Carolina,5,REPUBLICAN,207625,355512
2017,North Carolina,6,REPUBLICAN,207983,351150
2017,North Carolina,7,REPUBLICAN,211801,347706
2017,North Carolina,8,REPUBLICAN,189863,323045
2017,North Carolina,9,REPUBLICAN,193452,332493
2017,North Carolina,10,REPUBLICAN,220825,349744
2017,North Carolina,11,REPUBLICAN,230405,359508
2017,North Carolina,12,DEMOCRAT,234115,349300
2017,North Carolina,13,REPUBLICAN,199443,355492
2017,North Dakota,1,REPUBLICAN,233980,338459
2017,Ohio,1,REPUBLICAN,210014,354788
2017,Ohio,2,REPUBLICAN,221193,340279
2017,Ohio,3,DEMOCRAT,199791,291351
2017,Ohio,4,REPUBLICAN,210227,309208
2017,Ohio,5,REPUBLICAN,244599,344991
2017,Ohio,6,REPUBLICAN,213975,302755
2017,Ohio,7,REPUBLICAN,198221,309553
2017,Ohio,8,REPUBLICAN,223833,325506
2017,Ohio,9,DEMOCRAT,193966,282398
2017,Ohio,10,REPUBLICAN,215724,336602
2017,Ohio,11,DEMOCRAT,242917,302686
2017,Ohio,12,REPUBLICAN,251266,377534
2017,Ohio,13,DEMOCRAT,208610,308004
2017,Ohio,14,REPUBLICAN,219191,350269
2017,Ohio,15,REPUBLICAN,222847,336807
2017,Ohio,16,REPUBLICAN,225794,345624
2017,Oklahoma,1,REPUBLICAN,1,1
2017,Oklahoma,2,REPUBLICAN,189839,268870
2017,Oklahoma,3,REPUBLICAN,227525,290615
2017,Oklahoma,4,REPUBLICAN,204143,293189
2017,Oklahoma,5,REPUBLICAN,160184,280570
2017,Oregon,1,DEMOCRAT,225391,378095
2017,Oregon,2,REPUBLICAN,272952,380739
2017,Oregon,3,DEMOCRAT,274687,382355
2017,Oregon,4,DEMOCRAT,220628,397568
2017,Oregon,5,DEMOCRAT,199505,373108
2017,Pennsylvania,1,DEMOCRAT,245791,299010
2017,Pennsylvania,2,DEMOCRAT,322514,357645
2017,Pennsylvania,3,REPUBLICAN,244893,244893
2017,Pennsylvania,4,REPUBLICAN,220628,334000
2017,Pennsylvania,5,REPUBLICAN,206761,307843
2017,Pennsylvania,6,REPUBLICAN,207469,362469
2017,Pennsylvania,7,REPUBLICAN,225678,379502
2017,Pennsylvania,8,REPUBLICAN,207263,380818
2017,Pennsylvania,9,REPUBLICAN,186580,294565
2017,Pennsylvania,10,REPUBLICAN,211282,301105
2017,Pennsylvania,11,REPUBLICAN,199421,313221
2017,Pennsylvania,12,REPUBLICAN,221851,359204
2017,Pennsylvania,13,DEMOCRAT,239316,239316
2017,Pennsylvania,14,DEMOCRAT,255293,343292
2017,Pennsylvania,15,REPUBLICAN,190618,326474
2017,Pennsylvania,16,REPUBLICAN,168669,313773
2017,Pennsylvania,17,DEMOCRAT,157734,293164
2017,Pennsylvania,18,REPUBLICAN,293684,293684
2017,Rhode Island,1,DEMOCRAT,130534,202371
2017,Rhode Island,2,DEMOCRAT,133108,229148
2017,South Carolina,1,REPUBLICAN,190410,325170
2017,South Carolina,2,REPUBLICAN,183746,304996
2017,South Carolina,3,REPUBLICAN,196325,269540
2017,South Carolina,4,REPUBLICAN,198648,295670
2017,South Carolina,5,REPUBLICAN,161669,273006
2017,South Carolina,6,DEMOCRAT,177947,253901
2017,South Carolina,7,REPUBLICAN,176468,289463
2017,South Dakota,1,REPUBLICAN,237163,369973
2017,Tennessee,1,REPUBLICAN,198293,253025
2017,Tennessee,2,REPUBLICAN,212455,280856
2017,Tennessee,3,REPUBLICAN,176613,266006
2017,Tennessee,4,REPUBLICAN,165796,254937
2017,Tennessee,5,DEMOCRAT,171111,273544
2017,Tennessee,6,REPUBLICAN,202234,284490
2017,Tennessee,7,REPUBLICAN,200407,277513
2017,Tennessee,8,REPUBLICAN,194386,282733
2017,Tennessee,9,DEMOCRAT,171631,217957
2017,Texas,1,REPUBLICAN,192434,260409
2017,Texas,2,REPUBLICAN,168692,278236
2017,Texas,3,REPUBLICAN,193684,316467
2017,Texas,4,REPUBLICAN,216643,246220
2017,Texas,5,REPUBLICAN,155469,192875
2017,Texas,6,REPUBLICAN,159444,273296
2017,Texas,7,REPUBLICAN,143542,255533
2017,Texas,8,REPUBLICAN,236379,236379
2017,Texas,9,DEMOCRAT,152032,188523
2017,Texas,10,REPUBLICAN,179221,312600
2017,Texas,11,REPUBLICAN,201871,225548
2017,Texas,12,REPUBLICAN,196482,283115
2017,Texas,13,REPUBLICAN,199050,221242
2017,Texas,14,REPUBLICAN,160631,259685
2017,Texas,15,DEMOCRAT,101712,177479
2017,Texas,16,DEMOCRAT,150228,175229
2017,Texas,17,REPUBLICAN,149417,245728
2017,Texas,18,DEMOCRAT,150157,204308
2017,Texas,19,REPUBLICAN,176314,203475
2017,Texas,20,DEMOCRAT,149640,187669
2017,Texas,21,REPUBLICAN,202967,356031
2017,Texas,22,REPUBLICAN,181864,305543
2017,Texas,23,REPUBLICAN,110577,228965
2017,Texas,24,REPUBLICAN,154845,275635
2017,Texas,25,REPUBLICAN,180988,310196
2017,Texas,26,REPUBLICAN,211730,319080
2017,Texas,27,REPUBLICAN,142251,230580
2017,Texas,28,DEMOCRAT,122086,184442
2017,Texas,29,DEMOCRAT,95649,131982
2017,Texas,30,DEMOCRAT,170502,218826
2017,Texas,31,REPUBLICAN,166060,284588
2017,Texas,32,REPUBLICAN,162868,229171
2017,Texas,33,DEMOCRAT,93147,126369
2017,Texas,34,DEMOCRAT,104638,166961
2017,Texas,35,DEMOCRAT,124612,197576
2017,Texas,36,REPUBLICAN,193675,218565
2017,Utah,1,REPUBLICAN,182925,277451
2017,Utah,2,REPUBLICAN,170524,276819
2017,Utah,3,REPUBLICAN,209589,285305
2017,Utah,4,REPUBLICAN,147597,274569
2017,Vermont,1,DEMOCRAT,264414,320467
2017,Virginia,1,REPUBLICAN,230213,384601
2017,Virginia,2,REPUBLICAN,190475,310567
2017,Virginia,3,DEMOCRAT,208337,312340
2017,Virginia,4,DEMOCRAT,200136,346656
2017,Virginia,5,REPUBLICAN,207758,356756
2017,Virginia,6,REPUBLICAN,225471,338409
2017,Virginia,7,REPUBLICAN,218057,379163
2017,Virginia,8,DEMOCRAT,246653,360676
2017,Virginia,9,REPUBLICAN,212838,310314
2017,Virginia,10,REPUBLICAN,210791,400083
2017,Virginia,11,DEMOCRAT,247818,282003
2017,Washington,1,DEMOCRAT,193619,349398
2017,Washington,2,DEMOCRAT,208314,325408
2017,Washington,3,REPUBLICAN,193457,313277
2017,Washington,4,REPUBLICAN,132517,229919
2017,Washington,5,REPUBLICAN,192959,323534
2017,Washington,6,DEMOCRAT,201718,327834
2017,Washington,7,DEMOCRAT,212010,378754
2017,Washington,8,REPUBLICAN,193145,320865
2017,Washington,9,DEMOCRAT,205165,281482
2017,Washington,10,DEMOCRAT,170460,290564
2017,West Virginia,1,REPUBLICAN,163469,237003
2017,West Virginia,2,REPUBLICAN,140807,242014
2017,West Virginia,3,REPUBLICAN,140741,207332
2017,Wisconsin,1,REPUBLICAN,230072,354245
2017,Wisconsin,2,DEMOCRAT,273537,398060
2017,Wisconsin,3,DEMOCRAT,257401,260370
2017,Wisconsin,4,DEMOCRAT,220181,286909
2017,Wisconsin,5,REPUBLICAN,260706,390844
2017,Wisconsin,6,REPUBLICAN,204147,357183
2017,Wisconsin,7,REPUBLICAN,223418,362271
2017,Wisconsin,8,REPUBLICAN,227892,363780
2017,Wyoming,1,REPUBLICAN,156176,258788
2019,Alabama,1,REPUBLICAN,153228,242617
2019,Alabama,2,REPUBLICAN,138879,226230
2019,Alabama,3,REPUBLICAN,147770,231915
2019,Alabama,4,REPUBLICAN,184255,230969
2019,Alabama,5,REPUBLICAN,159063,260673
2019,Alabama,6,REPUBLICAN,192542,278328
2019,Alabama,7,DEMOCRAT,185010,189163
2019,Alaska,1,REPUBLICAN,149779,282166
2019,Arizona,1,DEMOCRAT,143240,266089
2019,Arizona,2,DEMOCRAT,161000,294152
2019,Arizona,3,DEMOCRAT,114650,179518
2019,Arizona,4,REPUBLICAN,188842,277035
2019,Arizona,5,REPUBLICAN,186037,313064
2019,Arizona,6,REPUBLICAN,173140,313699
2019,Arizona,7,DEMOCRAT,113044,132051
2019,Arizona,8,REPUBLICAN,168835,304417
2019,Arizona,9,DEMOCRAT,159583,261245
2019,Arkansas,1,REPUBLICAN,138757,201245
2019,Arkansas,2,REPUBLICAN,132125,253453
2019,Arkansas,3,REPUBLICAN,148717,229708
2019,Arkansas,4,REPUBLICAN,136740,204892
2019,California,1,REPUBLICAN,160046,291594
2019,California,2,DEMOCRAT,243081,315657
2019,California,3,DEMOCRAT,134875,232251
2019,California,4,REPUBLICAN,184401,340654
2019,California,5,DEMOCRAT,205860,261018
2019,California,6,DEMOCRAT,162411,201939
2019,California,7,DEMOCRAT,155016,281617
2019,California,8,REPUBLICAN,102415,170785
2019,California,9,DEMOCRAT,113414,200763
2019,California,10,DEMOCRAT,115945,221900
2019,California,11,DEMOCRAT,204369,275681
2019,California,12,DEMOCRAT,275292,317072
2019,California,13,DEMOCRAT,260580,294837
2019,California,14,DEMOCRAT,211384,266823
2019,California,15,DEMOCRAT,177989,243929
2019,California,16,DEMOCRAT,82266,142959
2019,California,17,DEMOCRAT,159105,211162
2019,California,18,DEMOCRAT,225142,302238
2019,California,19,DEMOCRAT,162496,220319
2019,California,20,DEMOCRAT,183677,225721
2019,California,21,DEMOCRAT,57239,113616
2019,California,22,REPUBLICAN,117243,222379
2019,California,23,REPUBLICAN,131113,205774
2019,California,24,DEMOCRAT,166550,284431
2019,California,25,DEMOCRAT,133209,245022
2019,California,26,DEMOCRAT,158216,255426
2019,California,27,DEMOCRAT,160504,202636
2019,California,28,DEMOCRAT,196662,250934
2019,California,29,DEMOCRAT,124697,154692
2019,California,30,DEMOCRAT,191573,260993
2019,California,31,DEMOCRAT,110143,187495
2019,California,32,DEMOCRAT,121759,177031
2019,California,33,DEMOCRAT,219091,312860
2019,California,34,DEMOCRAT,110195,151906
2019,California,35,DEMOCRAT,103420,149024
2019,California,36,DEMOCRAT,122169,207008
2019,California,37,DEMOCRAT,210555,236378
2019,California,38,DEMOCRAT,139188,202156
2019,California,39,DEMOCRAT,126002,244393
2019,California,40,DEMOCRAT,93938,121449
2019,California,41,DEMOCRAT,108227,166248
2019,California,42,REPUBLICAN,131040,231932
2019,California,43,DEMOCRAT,152272,196052
2019,California,44,DEMOCRAT,97944,143322
2019,California,45,DEMOCRAT,158906,305289
2019,California,46,DEMOCRAT,102278,147916
2019,California,47,DEMOCRAT,143354,221036
2019,California,48,DEMOCRAT,157837,294736
2019,California,49,DEMOCRAT,166453,295030
2019,California,50,REPUBLICAN,134362,259810
2019,California,51,DEMOCRAT,109527,153828
2019,California,52,DEMOCRAT,188992,296007
2019,California,53,DEMOCRAT,185667,268794
2019,Colorado,1,DEMOCRAT,272886,369693
2019,Colorado,2,DEMOCRAT,259608,430614
2019,Colorado,3,REPUBLICAN,173205,336189
2019,Colorado,4,REPUBLICAN,224038,369582
2019,Colorado,5,REPUBLICAN,184002,322645
2019,Colorado,6,DEMOCRAT,187639,346817
2019,Colorado,7,DEMOCRAT,204260,338006
2019,Connecticut,1,DEMOCRAT,166155,274140
2019,Connecticut,2,DEMOCRAT,167659,289114
2019,Connecticut,3,DEMOCRAT,163211,270239
2019,Connecticut,4,DEMOCRAT,168726,275651
2019,Connecticut,5,DEMOCRAT,142901,270664
2019,Delaware,1,DEMOCRAT,227353,352737
2019,Florida,1,REPUBLICAN,216189,322388
2019,Florida,2,REPUBLICAN,199335,295568
2019,Florida,3,REPUBLICAN,176616,306496
2019,Florida,4,REPUBLICAN,248420,381249
2019,Florida,5,DEMOCRAT,180527,270326
2019,Florida,6,REPUBLICAN,187891,333649
2019,Florida,7,DEMOCRAT,183113,317398
2019,Florida,8,REPUBLICAN,218112,360527
2019,Florida,9,DEMOCRAT,172172,296737
2019,Florida,10,DEMOCRAT,1,1
2019,Florida,11,REPUBLICAN,239395,367506
2019,Florida,12,REPUBLICAN,194564,334918
2019,Florida,13,DEMOCRAT,182717,316971
2019,Florida,14,DEMOCRAT,1,1
2019,Florida,15,REPUBLICAN,151380,285532
2019,Florida,16,REPUBLICAN,197483,361946
2019,Florida,17,REPUBLICAN,193326,310520
2019,Florida,18,REPUBLICAN,185905,342359
2019,Florida,19,REPUBLICAN,211465,339607
2019,Florida,20,DEMOCRAT,202659,202824
2019,Florida,21,DEMOCRAT,1,1
2019,Florida,22,DEMOCRAT,184634,297683
2019,Florida,23,DEMOCRAT,161611,276366
2019,Florida,24,DEMOCRAT,1,1
2019,Florida,25,REPUBLICAN,128672,212845
2019,Florida,26,DEMOCRAT,119797,235475
2019,Florida,27,DEMOCRAT,130743,252586
2019,Georgia,1,REPUBLICAN,144741,250683
2019,Georgia,2,DEMOCRAT,136699,229171
2019,Georgia,3,REPUBLICAN,191996,293006
2019,Georgia,4,DEMOCRAT,227717,288809
